ano,mes,id_cisp,id_aisp,id_risp,quantidade_arma_fabricacao_caseira,quantidade_carabina,quantidade_espingarda,quantidade_fuzil,quantidade_garrucha,quantidade_garruchao,quantidade_metralhadora,quantidade_outros,quantidade_pistola,quantidade_revolver,quantidade_submetralhadora,total
2009,6,140,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2016,9,140,29,6,0,0,2,0,0,0,0,0,0,0,0,2
2018,9,140,29,6,0,0,1,0,0,0,0,0,1,0,0,2
2024,12,140,29,6,0,0,2,0,0,0,0,0,0,0,0,2
2007,8,140,29,6,0,0,1,0,1,0,0,0,0,0,0,2
2010,3,140,29,6,0,0,1,0,0,0,0,1,0,0,0,2
2013,4,140,29,6,0,0,2,0,0,0,0,0,0,0,0,2
2009,4,140,29,6,0,0,1,0,1,0,0,0,0,0,0,2
2014,4,140,29,6,0,0,0,0,0,0,0,1,0,1,0,2
2009,5,140,29,6,0,0,1,0,0,0,0,1,0,0,0,2
2014,2,140,29,6,1,0,0,0,0,0,0,0,0,1,0,2
2015,3,140,29,6,0,0,2,0,0,0,0,0,0,0,0,2
2019,4,140,29,6,0,0,1,0,0,0,0,0,0,1,0,2
2008,2,140,29,6,0,0,1,0,1,0,0,0,0,0,0,2
2007,11,140,29,6,0,0,0,0,0,0,0,1,0,1,0,2
2008,10,140,29,6,0,0,2,0,0,0,0,0,0,0,0,2
2021,12,140,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2009,9,140,29,6,0,0,1,0,1,0,0,0,0,0,0,2
2012,3,140,29,6,0,0,2,0,0,0,0,0,0,0,0,2
2008,11,140,29,6,0,0,1,0,0,0,0,0,1,0,0,2
2018,6,140,29,6,0,0,0,0,1,0,0,0,0,1,0,2
2011,3,140,29,6,0,0,1,0,0,0,0,0,0,1,0,2
2020,5,140,29,6,0,0,0,0,0,0,0,0,1,1,0,2
2007,5,140,29,6,0,0,2,0,0,0,0,0,0,0,0,2
2016,4,140,29,6,0,0,1,0,0,0,0,0,0,1,0,2
2022,12,140,29,6,0,0,2,0,0,0,0,0,0,0,0,2
2014,5,140,29,6,0,0,1,0,0,0,0,0,0,1,0,2
2011,6,140,29,6,0,0,0,0,1,0,0,0,0,1,0,2
2008,3,140,29,6,0,0,1,0,1,0,0,0,0,0,0,2
2015,7,140,29,6,0,0,1,0,1,0,0,0,0,0,0,2
2016,6,140,29,6,0,0,2,0,0,0,0,0,0,0,0,2
2013,12,141,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2015,10,141,8,6,0,0,1,0,0,0,0,0,0,1,0,2
2017,6,141,8,6,0,0,1,0,1,0,0,0,0,0,0,2
2008,11,141,8,6,0,0,1,0,1,0,0,0,0,0,0,2
2018,11,141,8,6,0,0,2,0,0,0,0,0,0,0,0,2
2022,6,141,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2016,9,141,8,6,1,0,0,0,1,0,0,0,0,0,0,2
2012,12,141,8,6,0,0,1,0,0,0,0,0,0,1,0,2
2013,8,141,8,6,0,0,2,0,0,0,0,0,0,0,0,2
2019,10,141,8,6,0,0,0,0,0,0,0,0,1,1,0,2
2010,3,141,8,6,0,0,1,0,0,0,0,0,1,0,0,2
2015,1,141,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2023,9,141,8,6,0,0,1,0,0,0,0,0,1,0,0,2
2010,9,141,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2023,3,141,8,6,0,0,0,0,1,0,0,0,0,1,0,2
2014,11,141,8,6,0,0,2,0,0,0,0,0,0,0,0,2
2008,4,141,8,6,0,0,0,0,1,0,0,0,1,0,0,2
2010,6,141,8,6,0,0,2,0,0,0,0,0,0,0,0,2
2020,3,141,8,6,0,0,1,0,0,0,0,0,0,1,0,2
2008,2,141,8,6,0,0,1,0,0,1,0,0,0,0,0,2
2014,7,141,8,6,0,0,1,0,0,0,0,0,0,1,0,2
2010,2,141,8,6,0,0,1,0,0,0,0,0,0,1,0,2
2016,2,141,8,6,0,0,0,0,1,0,0,0,0,1,0,2
2009,6,141,8,6,0,0,0,0,0,0,0,0,1,1,0,2
2011,8,141,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2015,6,141,8,6,0,0,1,0,0,0,0,0,0,1,0,2
2016,3,141,8,6,0,0,1,0,0,0,0,1,0,0,0,2
2022,3,141,8,6,0,0,0,0,1,0,0,0,0,1,0,2
2015,3,141,8,6,0,0,0,0,0,0,0,0,2,0,0,2
2011,4,141,8,6,0,0,0,0,0,0,0,0,1,1,0,2
2023,5,141,8,6,0,0,1,0,0,0,0,0,0,1,0,2
2017,10,141,8,6,0,0,1,0,0,0,0,0,0,1,0,2
2019,5,141,8,6,1,0,0,0,0,0,0,0,0,1,0,2
2007,5,141,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2008,6,142,36,6,0,0,0,0,0,0,0,0,0,2,0,2
2016,9,142,36,6,0,0,0,0,1,0,0,0,0,1,0,2
2016,1,142,36,6,0,0,1,0,1,0,0,0,0,0,0,2
2019,8,142,36,6,0,0,1,0,0,0,0,0,0,1,0,2
2016,6,142,36,6,0,0,1,0,0,0,0,0,0,1,0,2
2022,6,142,36,6,0,0,0,0,0,0,0,0,1,1,0,2
2012,1,142,36,6,0,0,0,0,0,0,0,1,0,1,0,2
2007,3,142,36,6,0,0,0,0,0,0,0,0,1,1,0,2
2010,5,142,36,6,0,0,0,0,1,0,0,0,0,1,0,2
2017,1,142,36,6,0,0,1,0,0,0,0,0,0,1,0,2
2010,11,142,36,6,0,0,1,0,0,0,0,0,0,1,0,2
2012,3,142,36,6,0,0,1,0,1,0,0,0,0,0,0,2
2014,12,142,36,6,0,0,2,0,0,0,0,0,0,0,0,2
2011,2,142,36,6,0,0,1,0,1,0,0,0,0,0,0,2
2014,2,142,36,6,0,0,1,0,0,0,0,0,0,1,0,2
2015,3,142,36,6,0,0,2,0,0,0,0,0,0,0,0,2
2007,5,142,36,6,0,0,2,0,0,0,0,0,0,0,0,2
2010,4,142,36,6,0,0,1,0,0,0,0,0,0,1,0,2
2018,2,142,36,6,0,0,0,0,0,0,0,0,0,2,0,2
2009,6,142,36,6,0,0,0,0,1,0,0,0,0,1,0,2
2020,1,142,36,6,1,0,0,0,0,0,0,0,0,1,0,2
2017,9,142,36,6,0,0,1,0,0,0,0,0,1,0,0,2
2014,3,142,36,6,0,0,1,0,0,0,0,0,0,1,0,2
2018,9,142,36,6,0,0,1,0,1,0,0,0,0,0,0,2
2007,7,142,36,6,0,0,2,0,0,0,0,0,0,0,0,2
2023,1,142,36,6,0,0,0,0,1,0,0,0,0,1,0,2
2024,5,142,36,6,0,0,0,0,0,0,0,0,1,1,0,2
2010,7,142,36,6,0,1,0,0,0,0,0,0,0,1,0,2
2009,8,142,36,6,0,0,0,0,1,0,0,0,0,1,0,2
2014,9,142,36,6,0,0,2,0,0,0,0,0,0,0,0,2
2020,12,143,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2023,7,143,29,6,0,0,0,0,0,0,0,0,1,1,0,2
2016,9,143,29,6,0,0,1,0,0,0,0,0,0,1,0,2
2008,12,143,29,6,0,0,1,0,0,0,0,0,0,1,0,2
2023,3,143,29,6,0,0,0,0,0,0,0,0,1,1,0,2
2014,7,143,29,6,0,0,1,0,0,0,0,0,0,1,0,2
2023,4,143,29,6,0,0,0,0,0,0,0,0,1,1,0,2
2015,8,143,29,6,0,0,0,0,0,0,0,0,2,0,0,2
2019,12,143,29,6,0,0,2,0,0,0,0,0,0,0,0,2
2011,3,143,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2015,6,143,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2019,10,143,29,6,0,0,0,0,0,0,0,0,1,1,0,2
2019,9,143,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2017,11,143,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2017,8,143,29,6,0,0,0,0,0,0,0,1,0,1,0,2
2019,8,143,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2011,2,143,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2018,1,143,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2024,12,143,29,6,0,0,0,0,0,0,0,0,1,1,0,2
2022,12,143,29,6,0,0,0,0,0,0,0,0,1,1,0,2
2019,5,143,29,6,0,0,0,0,0,0,0,0,1,1,0,2
2024,1,143,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2013,5,143,29,6,0,0,0,0,0,0,0,0,2,0,0,2
2008,11,144,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2013,1,144,29,6,0,0,0,0,1,0,0,0,1,0,0,2
2020,4,144,29,6,0,0,1,0,0,0,0,0,0,1,0,2
2008,6,144,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2010,11,144,29,6,0,0,1,0,0,0,0,0,0,1,0,2
2024,1,144,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2013,2,144,29,6,0,0,1,0,1,0,0,0,0,0,0,2
2008,1,144,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2016,10,144,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2021,1,144,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2009,8,144,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2010,12,144,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2025,1,144,29,6,0,1,0,0,0,0,0,0,1,0,0,2
2007,2,144,29,6,0,0,0,0,0,0,0,1,0,1,0,2
2021,11,144,29,6,0,0,1,0,0,0,0,0,1,0,0,2
2007,1,144,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2017,2,144,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2017,7,144,29,6,0,0,0,0,2,0,0,0,0,0,0,2
2021,6,144,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2022,7,144,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2011,8,144,29,6,0,0,2,0,0,0,0,0,0,0,0,2
2019,8,144,29,6,0,0,1,0,0,0,0,0,0,1,0,2
2023,1,144,29,6,0,0,0,0,0,0,0,0,1,1,0,2
2024,9,144,29,6,0,0,0,0,0,0,0,0,1,1,0,2
2009,7,144,29,6,0,0,0,0,1,0,0,0,0,1,0,2
2012,5,144,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2019,10,144,29,6,0,0,0,0,1,0,0,0,0,1,0,2
2012,4,144,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2017,12,144,29,6,0,0,0,0,0,0,0,0,1,1,0,2
2023,5,144,29,6,0,0,0,0,0,0,0,0,1,1,0,2
2009,3,144,29,6,0,0,0,0,1,0,0,0,0,1,0,2
2010,1,144,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2007,12,144,29,6,0,0,2,0,0,0,0,0,0,0,0,2
2024,2,144,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2008,5,144,29,6,0,0,1,0,0,0,0,0,0,1,0,2
2019,4,144,29,6,0,0,0,0,1,0,0,0,0,1,0,2
2011,7,144,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2019,6,144,29,6,0,0,1,0,1,0,0,0,0,0,0,2
2022,3,144,29,6,0,0,0,0,1,0,0,0,0,1,0,2
2024,5,144,29,6,0,0,0,0,0,0,0,0,2,0,0,2
2010,3,144,29,6,0,0,1,0,0,0,0,0,0,1,0,2
2021,12,144,29,6,0,0,0,0,1,0,0,0,1,0,0,2
2019,3,144,29,6,0,0,1,0,1,0,0,0,0,0,0,2
2017,6,144,29,6,0,0,0,0,1,0,0,0,0,1,0,2
2011,11,144,29,6,0,0,0,0,1,0,0,0,0,1,0,2
2022,5,144,29,6,0,0,1,0,0,0,0,0,0,1,0,2
2014,6,145,8,6,0,0,1,0,0,0,0,0,0,1,0,2
2007,6,145,8,6,0,0,2,0,0,0,0,0,0,0,0,2
2010,1,145,8,6,0,0,0,0,0,0,0,0,1,1,0,2
2020,2,145,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2024,9,145,8,6,0,0,1,0,0,0,0,0,1,0,0,2
2017,9,145,8,6,0,0,0,0,1,0,0,0,0,1,0,2
2018,11,145,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2018,2,145,8,6,0,0,1,0,0,0,0,0,0,1,0,2
2017,2,145,8,6,0,0,0,0,1,0,0,0,1,0,0,2
2020,5,145,8,6,0,0,0,0,0,0,0,0,1,1,0,2
2020,9,145,8,6,0,0,0,0,0,0,0,0,1,1,0,2
2015,11,145,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2022,4,145,8,6,0,0,0,0,0,0,0,0,1,1,0,2
2013,1,145,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2010,12,145,8,6,0,0,1,0,0,0,0,0,0,1,0,2
2011,8,145,8,6,0,0,0,0,0,0,0,0,1,1,0,2
2016,12,145,8,6,0,0,0,0,0,0,0,0,1,1,0,2
2020,3,145,8,6,0,0,1,0,0,0,0,0,1,0,0,2
2010,4,145,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2009,9,145,8,6,0,0,1,0,0,0,0,0,0,1,0,2
2018,6,145,8,6,0,0,1,0,0,0,0,0,1,0,0,2
2014,11,145,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2023,1,145,8,6,0,0,0,0,0,0,0,0,2,0,0,2
2019,9,145,8,6,0,0,0,0,0,1,0,0,0,1,0,2
2020,8,145,8,6,0,0,0,0,0,0,0,1,0,1,0,2
2012,6,145,8,6,0,0,1,0,0,0,0,0,0,1,0,2
2012,9,145,8,6,0,0,1,0,0,0,0,0,0,1,0,2
2018,7,145,8,6,0,0,1,0,0,0,0,0,0,1,0,2
2019,8,145,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2019,2,145,8,6,0,0,0,0,0,0,0,0,1,1,0,2
2014,7,145,8,6,0,0,0,0,1,0,0,0,1,0,0,2
2009,10,145,8,6,0,0,0,0,0,1,0,0,0,1,0,2
2011,11,145,8,6,0,0,1,0,0,0,0,0,0,1,0,2
2018,4,145,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2011,2,145,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2025,1,145,8,6,0,0,0,0,0,0,0,0,1,1,0,2
2016,5,145,8,6,0,0,0,0,0,0,0,1,0,1,0,2
2021,5,145,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2012,11,145,8,6,0,0,0,0,0,0,0,0,1,1,0,2
2018,3,145,8,6,0,0,0,0,0,0,0,1,0,1,0,2
2007,10,145,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2017,10,145,8,6,0,0,1,0,0,0,0,0,0,1,0,2
2009,3,145,8,6,0,0,0,0,0,0,0,0,1,1,0,2
2014,12,147,8,6,0,0,0,0,0,0,0,0,1,1,0,2
2024,9,147,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2016,3,147,8,6,0,0,1,0,0,0,0,0,0,1,0,2
2016,8,147,8,6,0,0,0,0,0,0,0,1,0,1,0,2
2021,12,147,8,6,0,0,0,0,0,0,0,0,1,1,0,2
2013,1,147,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2014,3,147,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2010,3,147,8,6,0,0,1,0,0,0,0,0,0,1,0,2
2024,6,147,8,6,0,0,0,0,0,0,0,0,1,1,0,2
2007,10,147,8,6,0,0,0,0,0,0,0,0,1,1,0,2
2012,12,147,8,6,0,0,0,0,1,0,0,0,0,1,0,2
2019,1,147,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2015,2,147,8,6,0,0,0,0,0,0,0,0,1,1,0,2
2020,7,147,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2009,3,147,8,6,0,0,1,0,0,0,0,0,0,1,0,2
2019,8,147,8,6,0,0,0,0,0,0,0,0,1,1,0,2
2024,11,147,8,6,0,0,0,0,0,0,0,0,1,1,0,2
2012,7,147,8,6,0,0,2,0,0,0,0,0,0,0,0,2
2013,3,147,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2016,12,147,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2017,3,147,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2022,10,147,8,6,0,0,0,0,0,0,0,0,1,1,0,2
2007,9,147,8,6,0,0,0,0,0,0,0,0,1,1,0,2
2022,7,147,8,6,0,0,0,0,1,0,0,0,1,0,0,2
2019,3,147,8,6,0,0,1,0,0,0,0,0,0,1,0,2
2014,8,147,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2008,5,147,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2020,12,147,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2019,4,147,8,6,0,0,1,0,0,0,0,0,0,1,0,2
2009,6,147,8,6,0,0,1,0,0,0,0,0,0,1,0,2
2020,11,147,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2008,2,147,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2011,9,147,8,6,0,0,1,0,0,0,0,0,1,0,0,2
2014,4,147,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2014,11,147,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2020,1,147,8,6,0,0,0,0,0,0,0,0,0,2,0,2
2015,5,147,8,6,0,0,0,0,0,0,0,1,0,1,0,2
2019,8,148,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2023,8,148,29,6,0,0,0,0,0,0,0,0,1,1,0,2
2021,3,148,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2015,6,148,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2015,1,148,29,6,0,1,1,0,0,0,0,0,0,0,0,2
2018,4,148,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2020,5,148,29,6,0,0,1,0,0,0,0,0,0,0,1,2
2020,9,148,29,6,0,0,1,0,1,0,0,0,0,0,0,2
2024,9,148,29,6,0,0,0,0,0,0,0,0,1,1,0,2
2018,9,148,29,6,0,0,1,0,0,0,0,0,0,1,0,2
2015,10,148,29,6,0,0,0,0,0,0,0,1,1,0,0,2
2014,7,148,29,6,0,0,1,0,0,0,0,0,0,1,0,2
2022,2,148,29,6,0,0,1,0,0,0,0,0,0,1,0,2
2018,6,148,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2018,7,148,29,6,0,0,1,0,0,0,0,0,0,1,0,2
2010,10,148,29,6,0,0,2,0,0,0,0,0,0,0,0,2
2022,1,148,29,6,0,0,1,0,0,0,0,0,0,1,0,2
2019,10,148,29,6,0,0,0,0,0,0,0,1,1,0,0,2
2012,3,148,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2024,2,148,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2020,6,148,29,6,0,0,2,0,0,0,0,0,0,0,0,2
2024,4,148,29,6,0,0,0,0,0,0,0,0,0,2,0,2
2016,3,148,29,6,0,0,0,0,0,0,0,0,2,0,0,2
2019,3,148,29,6,0,0,1,0,0,0,0,0,1,0,0,2
2017,11,148,29,6,0,0,2,0,0,0,0,0,0,0,0,2
2020,3,148,29,6,0,0,1,0,1,0,0,0,0,0,0,2
2022,4,15,23,1,0,0,0,0,0,0,0,0,1,1,0,2
2010,2,15,23,1,0,0,0,0,0,0,0,0,1,1,0,2
2014,10,15,23,1,0,0,0,0,0,0,0,0,2,0,0,2
2024,1,15,23,1,0,0,0,0,0,0,0,0,1,1,0,2
2016,1,15,23,1,0,0,0,0,0,0,0,0,1,1,0,2
2012,7,15,23,1,0,0,0,0,0,0,0,0,0,2,0,2
2015,12,15,23,1,0,0,0,0,0,0,0,0,2,0,0,2
2013,10,15,23,1,0,0,0,0,0,0,0,0,2,0,0,2
2008,11,15,23,1,0,0,0,0,0,0,0,0,0,2,0,2
2020,2,15,23,1,0,0,0,0,0,0,0,0,0,2,0,2
2020,10,15,23,1,0,0,0,0,0,0,0,0,0,2,0,2
2011,3,15,23,1,0,0,0,0,0,0,0,0,0,2,0,2
2018,6,15,23,1,0,0,0,0,0,0,0,0,2,0,0,2
2020,7,15,23,1,0,0,0,0,0,0,0,0,1,1,0,2
2023,1,15,23,1,0,0,1,0,0,0,0,0,1,0,0,2
2012,10,15,23,1,0,0,0,0,0,0,0,0,1,1,0,2
2014,5,15,23,1,0,0,0,0,0,0,0,0,1,1,0,2
2019,10,15,23,1,0,0,0,0,0,0,0,0,2,0,0,2
2020,11,15,23,1,0,0,0,0,0,0,0,0,1,1,0,2
2014,4,15,23,1,0,0,0,0,0,0,0,0,0,2,0,2
2017,9,15,23,1,0,0,0,0,0,0,0,0,2,0,0,2
2016,8,15,23,1,0,0,0,0,0,0,0,0,0,2,0,2
2019,7,15,23,1,0,0,0,0,0,0,0,0,0,2,0,2
2015,10,15,23,1,0,0,0,0,0,0,0,0,0,2,0,2
2011,6,15,23,1,0,1,0,0,0,0,0,0,1,0,0,2
2009,11,15,23,1,0,0,0,0,0,0,0,0,1,1,0,2
2010,7,15,23,1,0,0,0,0,0,0,0,0,2,0,0,2
2017,1,15,23,1,0,0,0,0,0,0,0,0,0,2,0,2
2013,2,15,23,1,0,0,0,1,0,0,0,0,1,0,0,2
2017,3,15,23,1,0,0,0,0,0,0,0,0,2,0,0,2
2020,4,15,23,1,0,0,0,0,0,0,0,0,2,0,0,2
2008,6,15,23,1,0,0,1,0,0,0,0,0,1,0,0,2
2017,2,15,23,1,0,0,0,0,0,0,0,0,2,0,0,2
2022,2,15,23,1,0,0,0,0,0,0,0,0,1,1,0,2
2013,2,151,11,7,0,0,0,0,0,0,0,0,0,2,0,2
2016,1,151,11,7,0,0,0,0,0,0,0,0,1,1,0,2
2014,7,151,11,7,0,0,1,0,0,0,0,0,0,1,0,2
2019,12,151,11,7,0,0,0,0,0,0,0,0,1,1,0,2
2023,10,151,11,7,0,0,0,0,0,0,0,0,1,1,0,2
2021,2,151,11,7,0,0,0,0,0,0,0,0,1,1,0,2
2024,8,151,11,7,0,0,0,0,0,0,0,0,2,0,0,2
2016,7,151,11,7,0,0,0,0,0,0,0,0,1,1,0,2
2023,2,151,11,7,0,0,0,0,1,0,0,0,0,1,0,2
2017,3,151,11,7,0,0,1,0,0,0,0,0,0,1,0,2
2024,9,151,11,7,0,0,0,0,0,0,0,0,1,1,0,2
2022,8,151,11,7,0,0,1,0,0,0,0,0,0,1,0,2
2007,1,151,11,7,0,0,0,0,0,0,0,0,0,2,0,2
2019,2,152,11,7,0,0,1,0,0,0,0,0,0,1,0,2
2021,7,152,11,7,0,0,0,0,2,0,0,0,0,0,0,2
2020,8,152,11,7,0,0,1,0,0,0,0,0,0,1,0,2
2019,11,152,11,7,0,0,1,0,0,0,0,0,1,0,0,2
2007,4,152,11,7,0,0,0,0,0,0,0,0,0,2,0,2
2009,5,152,11,7,0,0,2,0,0,0,0,0,0,0,0,2
2009,12,152,11,7,0,0,2,0,0,0,0,0,0,0,0,2
2014,11,152,11,7,0,0,0,0,0,0,0,0,1,1,0,2
2023,12,152,11,7,0,0,1,0,0,0,0,0,1,0,0,2
2015,8,152,11,7,0,0,1,0,0,0,0,0,0,1,0,2
2018,5,152,11,7,0,0,2,0,0,0,0,0,0,0,0,2
2024,10,152,11,7,0,0,2,0,0,0,0,0,0,0,0,2
2022,10,152,11,7,0,0,0,0,0,0,0,0,0,2,0,2
2014,8,153,11,7,0,0,1,0,0,0,0,0,0,1,0,2
2021,6,153,11,7,0,0,1,0,0,0,0,1,0,0,0,2
2021,9,153,11,7,0,0,0,0,0,0,0,0,0,2,0,2
2007,12,153,11,7,0,0,0,0,2,0,0,0,0,0,0,2
2024,8,153,11,7,0,0,2,0,0,0,0,0,0,0,0,2
2015,10,153,11,7,0,0,1,0,0,0,0,0,0,1,0,2
2016,6,153,11,7,0,0,2,0,0,0,0,0,0,0,0,2
2015,6,153,11,7,0,0,2,0,0,0,0,0,0,0,0,2
2020,7,153,11,7,0,0,2,0,0,0,0,0,0,0,0,2
2022,11,153,11,7,0,0,0,0,0,0,0,0,0,2,0,2
2018,3,153,11,7,0,1,0,0,0,0,0,0,0,1,0,2
2012,9,153,11,7,0,0,2,0,0,0,0,0,0,0,0,2
2013,10,153,11,7,0,0,0,0,0,0,0,0,0,2,0,2
2019,10,153,11,7,0,0,1,0,0,0,0,0,0,1,0,2
2009,5,153,11,7,0,0,0,0,0,0,0,0,0,2,0,2
2015,5,153,11,7,0,0,0,0,0,0,0,0,1,1,0,2
2013,1,153,11,7,0,0,0,0,0,0,0,0,0,2,0,2
2011,9,153,11,7,0,0,0,0,0,0,0,0,0,2,0,2
2007,3,153,11,7,0,0,0,0,0,0,0,0,0,2,0,2
2009,8,153,11,7,0,0,0,0,0,0,0,0,1,1,0,2
2021,1,153,11,7,0,0,1,0,0,0,0,0,0,1,0,2
2017,9,153,11,7,0,0,0,0,0,0,0,0,1,1,0,2
2019,2,153,11,7,0,0,0,0,0,0,0,0,1,1,0,2
2016,4,153,11,7,0,0,0,0,0,0,0,0,0,2,0,2
2013,2,153,11,7,0,0,1,0,0,0,0,0,0,1,0,2
2016,7,153,11,7,0,0,0,0,0,0,0,0,0,2,0,2
2018,4,153,11,7,0,0,1,0,0,0,0,0,0,1,0,2
